"CD_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASCIMENTO","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
13600,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1976,N,A0,,,N
56208,2022,1,SISU,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,1985,N,A0,,,N
358015,2022,1,SISU,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,RECIFE,PE,BRA,MUSTARDINHA,RECIFE,PE,M,2003,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
354801,2022,1,SISU,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,2003,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358982,2022,1,SISU,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,M,2004,S,L2,,ENSINO MEDIO,N
355140,2022,1,SISU,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,SALVADOR,BA,BRA,PERNAMBUES,SALVADOR,BA,M,2002,N,A0,,ENSINO SUPERIOR,N
359976,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
227359,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,SERRA TALHADA,PE,BRA,JAQUEIRA,RECIFE,PE,F,1966,N,A0,,,N
262671,2022,1,SISU,REITOR JOAQUIM AMAZONAS,26,ESTATÍSTICA,SURUBIM,PE,BRA,IPUTINGA,RECIFE,PE,F,1995,N,A0,,,N
224679,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,CAMARAGIBE,PE,BRA,CENTRO,CAMARAGIBE,PE,M,1990,N,A0,,,N
355341,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,CAMPINA GRANDE,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L2,,ENSINO FUNDAMENTAL INCOMPLETO,N
354030,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,JABOATÃO DOS GUARARAPES,PE,BRA,BARRA DE JANGADA,JABOATÃO DOS GUARARAPES,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
359240,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,JABOATÃO DOS GUARARAPES,PE,BRA,CAJUEIRO SECO,JABOATÃO DOS GUARARAPES,PE,M,2003,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
360138,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,NAZARE DA MATA,PE,BRA,CENTRO,VICENCIA,PE,M,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
356365,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
355427,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,M,2000,S,L6,,ENSINO SUPERIOR,N
360087,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,SANTO ALEIXO,JABOATÃO DOS GUARARAPES,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
357459,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,2004,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
325840,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,GUARARAPES,JABOATÃO DOS GUARARAPES,PE,M,1990,N,A0,SEGUNDO GRAU INCOMPLETO,APERFEICOAMENTO,N
356779,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,CAJUEIRO SECO,JABOATÃO DOS GUARARAPES,PE,M,2002,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
357129,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
360286,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1995,S,L6,,ENSINO MEDIO,N
341397,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,2001,N,A0,ENSINO MEDIO,APERFEICOAMENTO,N
355837,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,2003,N,A0,,ENSINO MEDIO,N
357666,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,BREJO DE BEBERIBE,RECIFE,PE,F,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
355434,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,S,L5,,ENSINO SUPERIOR,N
359206,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,PORTO DA MADEIRA,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
357418,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,SANCHO,RECIFE,PE,F,2004,N,A0,,ENSINO SUPERIOR,N
353660,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,2004,S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
289444,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,1997,N,A0,,,N
360143,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,NOVA DESCOBERTA,RECIFE,PE,M,1998,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
359840,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,1998,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
331639,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,M,2000,S,L1,ENSINO MEDIO,APERFEICOAMENTO,N
360131,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,2003,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
353929,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,ALTO JOSE BONIFACIO,RECIFE,PE,M,2004,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
356429,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,2004,S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
360107,2022,1,SISU,REITOR JOAQUIM AMAZONAS,72,EXPRESSÃO GRÁFICA,TRES LAGOAS,MS,BRA,ALDEIA,CAMARAGIBE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355821,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,ARAÇOIABA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
359717,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,BUENOS AIRES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1998,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
354575,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,BUENOS AIRES,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,M,2003,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
359898,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,CABO DE SANTO AGOSTINHO,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,F,1983,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
275547,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,CABO DE SANTO AGOSTINHO,PE,BRA,CENTRO,CABO DE SANTO AGOSTINHO,PE,M,1997,N,A0,,,N
353964,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,CAMARAGIBE,PE,BRA,CHA DA TABUA,SAO LOURENÇO DA MATA,PE,M,2002,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
335549,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,COTIA,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1997,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
356828,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1996,S,L9,ENSINO MEDIO,SUPERIOR INCOMPLETO,S
356387,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
271924,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,JABOATÃO DOS GUARARAPES,PE,BRA,CAVALEIRO,JABOATÃO DOS GUARARAPES,PE,M,1995,S,L6,,,N
359726,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,JABOATÃO DOS GUARARAPES,PE,BRA,CAJUEIRO SECO,JABOATÃO DOS GUARARAPES,PE,M,2000,S,L5,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
360016,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,1999,N,A0,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
356074,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,LIMOEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
348783,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,MACAPARANA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1999,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
343200,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,OLINDA,PE,BRA,AGUAZINHA,OLINDA,PE,F,1985,S,L2,,,N
357144,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,OLINDA,PE,BRA,"7º/RO",OLINDA,PE,F,1986,S,L14,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,S
321777,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,OLINDA,PE,BRA,TORREAO,RECIFE,PE,M,1995,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
353577,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,OSASCO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,,ENSINO SUPERIOR,N
354760,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,PAUDALHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
359897,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,PAULISTA,PE,BRA,ESTANCIA,RECIFE,PE,F,1990,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355084,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CAETES I,ABREU E LIMA,PE,F,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
360296,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CENTRO,BEZERROS,PE,F,2004,S,L9,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,S
354247,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
337742,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
354817,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,UR-06,JABOATÃO DOS GUARARAPES,PE,F,1993,N,A0,,ENSINO FUNDAMENTAL,N
354023,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,1998,N,A0,,ENSINO MEDIO,N
341599,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,JARDIM JORDAO,JABOATÃO DOS GUARARAPES,PE,F,2000,S,L1,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
353647,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,MARCOS FREIRE,JABOATÃO DOS GUARARAPES,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
353714,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,BARRA DE JANGADA,JABOATÃO DOS GUARARAPES,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
355888,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,PRAZERES,JABOATÃO DOS GUARARAPES,PE,F,2003,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
341602,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CENTRO,MORENO,PE,F,2001,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
355322,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,F,1999,N,A0,,ENSINO MEDIO,N
340690,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,ALTO JARDIM CONQUISTA,OLINDA,PE,F,2001,S,L6,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
359953,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,LINHA DO TIRO,RECIFE,PE,F,1984,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
302789,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1988,S,L5,,,N
359767,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,1990,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
341481,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,1994,S,L6,,ENSINO FUNDAMENTAL,N
359685,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,F,1999,N,A0,ANALFABETO,ENSINO MEDIO,N
356848,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355038,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353755,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356483,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,2002,S,L2,,ENSINO FUNDAMENTAL INCOMPLETO,N
359929,2022,1,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
353488,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
353638,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,2003,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
354854,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
354518,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354405,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,AFLITOS,RECIFE,PE,F,2004,N,A0,,SUPERIOR INCOMPLETO,N
353725,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CAJUEIRO,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
356158,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
304429,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,M,1992,N,A0,,,N
325866,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,2001,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
355472,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,M,2004,N,A0,,ENSINO SUPERIOR,N
355991,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,RIBEIRAO,PE,BRA,UNIVERSITARIO,CARUARU,PE,F,2004,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
355475,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,TABOAO DA SERRA,SP,BRA,CORDEIRO,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
353701,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,TIMBAUBA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
356101,2022,1,SISU,REITOR JOAQUIM AMAZONAS,54,FARMÁCIA,VITORIA DE SANTO ANTAO,PE,BRA,CENTRO,MORENO,PE,F,2004,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354796,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,BOA VISTA,RR,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,N,A0,,ENSINO SUPERIOR,N
305799,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1999,N,A0,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
354343,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
153680,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,GARANHUNS,PE,BRA,IPUTINGA,RECIFE,PE,M,1986,N,A0,,,N
358508,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,IGARASSU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1967,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
274087,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,OLINDA,PE,BRA,BOA VIAGEM,RECIFE,PE,M,1995,N,A0,,,N
224156,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,PAUDALHO,PE,BRA,SANTA TEREZA,PAUDALHO,PE,F,1984,S,L1,,,N
262494,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,PAULISTA,PE,BRA,OURO PRETO,OLINDA,PE,M,1981,S,L5,,,N
341726,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,SANTO ALEIXO,JABOATÃO DOS GUARARAPES,PE,M,1999,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,S
356771,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,SUCUPIRA,JABOATÃO DOS GUARARAPES,PE,M,2001,S,L5,,ENSINO FUNDAMENTAL,N
298280,2022,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,F,1994,N,A0,,,N
360280,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
357413,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
357956,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,SAO JOSE,RECIFE,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
357473,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
25077,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,POCO DA PANELA,RECIFE,PE,M,1981,N,A0,,,N
265597,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,1994,N,A0,,,N
328598,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
355328,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,2001,S,L1,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
358265,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,PINA,RECIFE,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
353943,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2003,N,A0,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
358496,2022,1,SISU,REITOR JOAQUIM AMAZONAS,317,FILOSOFIA-BACHARELADO,VITORIA DE SANTO ANTAO,PE,BRA,LIDIA QUEIROZ,VITORIA DE SANTO ANTAO,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
